chr	begin	end	GSE39312_H9_TAF11.bed	H9cells_H3K23me2_broad_peaks.bed	H9_baker_Smad3_peaks.bed	GSE39312_H9_POL2.bed	H9cells_H3K56ac_broad_peaks.bed	H9_baker_Smad2_3G_peaks.bed	H9_hESC_FAIREseq_broad_peaks.bed	H9cells_H2BK15ac_broad_peaks.bed	Intersected_GSM768310_FOXP1_H9_peaks.bed	GSE39312_H9_TAF7.bed	GSE39312_H9_TAF5.bed	H9cells_H3K18ac_broad_peaks.bed	H9cells_H3K4me2_broad_peaks.bed	H9cells_H3K4me1_broad_peaks.bed	H9cells_H2AK5ac_broad_peaks.bed	H9cells_H3K9ac_broad_peaks.bed	H9cells_H3K4me3_broad_peaks.bed_reordered_features.bed	H9_K79me2_pooled_broad_peaks.bed	GSE39312_H9_TAF3.bed	H9cells_H4K91ac_broad_peaks.bed	H9cells_H3K36me3_broad_peaks.bed	H9cells_H3K79me1_broad_peaks.bed	H9cells_H3K9me3_broad_peaks.bed	H9cells_H4K8ac_broad_peaks.bed	H9cells_H3K4ac_broad_peaks.bed	H9cells_H2BK5ac_broad_peaks.bed	H9_baker_Foxh1_peaks.bed	H9cells_H2BK12ac_broad_peaks.bed	H9cells_H3K27me3_broad_peaks.bed	H9cells_H4K5ac_broad_peaks.bed	H9_baker_Smad4_peaks.bed	GSE39312_H9_TBP.bed
chr22	19419523	19420266	0.483176312248	0.0	0.0	0.483176312248	0.0	0.273216689098	0.0	0.0	0.0	0.617765814266	0.348586810229	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.515477792732	1.0	0.0	0.246298788694	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.35666218035	0.0
chr22	19466714	19467191	0.0	1.0	0.0	0.0	0.0	0.0	0.578616352201	0.0	0.0	0.0	0.404612159329	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0293501048218	1.0	0.0	1.0	0.0	1.0	0.0	0.0041928721174
chr22	19693265	19693586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.894080996885	0.909657320872	0.0	0.0	0.0	0.0	0.915887850467	0.0	0.0	0.0	0.0	0.514018691589	1.0	0.0	1.0	0.0	0.352024922118	0.0	0.0
chr22	19868493	19869466	0.0	0.0	0.213771839671	0.0	0.0	0.2147995889	0.548818088386	1.0	0.0	0.0	0.0	1.0	0.941418293936	1.0	1.0	1.0	0.698869475848	0.0	0.0	1.0	0.0	0.307297019527	0.0	0.0	1.0	1.0	0.346351490236	1.0	0.0	1.0	0.0	0.0
chr22	19962396	19962844	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.857142857143	0.888392857143	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.848214285714	0.0	0.0	0.0	0.0	0.0	0.0
chr22	20067233	20068503	0.0	0.15905511811	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0732283464567	0.21811023622	1.0	1.0	0.259842519685	0.0	1.0	0.0	0.234645669291	0.0	0.0	0.137007874016	0.362992125984	0.0	1.0	0.0	0.999212598425	0.0	0.0
chr22	20212300	20213062	0.0	1.0	0.0	0.0	0.96719160105	0.0	0.0	0.862204724409	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.930446194226	0.887139107612	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
chr22	20725598	20726283	0.0	0.0	0.0	0.0	0.0	0.589781021898	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.890510948905	0.760583941606	0.0	0.0	0.722627737226	0.0	0.0	0.0	0.0	0.0	0.750364963504	0.0	1.0	0.0	0.0	0.0	0.0
chr22	21271155	21272291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.444542253521	0.0	0.425176056338	1.0	1.0	0.0	0.0	1.0	1.0	0.367957746479	0.227112676056	0.503521126761	0.0	0.371478873239	0.0	0.0	0.484154929577	0.982394366197	0.0	0.808978873239	0.0	0.744718309859	0.0	0.606514084507
chr22	21355780	21356227	0.0	1.0	0.0	0.109619686801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.480984340045	1.0	0.0	0.507829977629	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.673378076063
chr22	21795940	21796192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	23572437	23573132	0.0	0.0	0.494964028777	0.0	0.0	0.597122302158	0.34964028777	0.142446043165	0.0	0.0	0.0	0.0	0.948201438849	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0546762589928	1.0	0.542446043165	1.0	0.0	0.0	0.379856115108	0.0
chr22	23583529	23585300	0.0	0.0	0.0	0.0	0.329757199322	0.112930547713	0.377188029362	0.0	0.219085262564	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.465838509317	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.329757199322	1.0	0.150762281197	1.0	0.0	0.938452851496	0.0	0.0
chr22	24199456	24199769	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.498402555911	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0
chr22	24235963	24237077	0.426391382406	1.0	0.0	0.694793536804	0.0	0.0	0.0	0.0	0.0	0.324057450628	0.508976660682	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.508976660682	0.0	0.0	0.377917414722	1.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.324057450628
chr22	24255763	24256491	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.468406593407	0.553571428571	0.0	0.0	0.942307692308	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.266483516484	0.0	0.0	0.0	0.0	0.0	0.550824175824	0.0	0.505494505495	0.0	0.368131868132	0.0	0.0
chr22	24734322	24735422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	24950880	24952180	0.0	0.491538461538	0.0	0.0	0.0	0.0	0.0	0.741538461538	0.0	0.453076923077	0.211538461538	1.0	1.0	0.0	0.0	1.0	1.0	0.131538461538	0.229230769231	0.969230769231	0.0	0.445384615385	0.0	0.0	0.969230769231	1.0	0.0	0.964615384615	0.0	0.0	0.0	0.296153846154
chr22	25506860	25507371	0.0	1.0	0.0	0.0	0.0	0.0352250489237	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	26723237	26723557	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.996875	0.0	0.95625	0.0	0.0	0.0	0.0	0.0	0.965625	0.0	0.0	0.815625	1.0	0.66875	0.0	1.0	0.0	1.0	0.0	0.0
chr22	26879380	26879750	0.0	0.543243243243	0.0	0.678378378378	0.0	0.0	0.0	0.0	0.302702702703	0.0	0.937837837838	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.937837837838	0.0	0.0	1.0	0.0	0.0	0.775675675676	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	26963202	26965446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.953654188948	0.96568627451	1.0	0.7188057041	0.19073083779	0.631461675579	0.0	1.0	0.0	0.602941176471	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	26976683	26977256	0.0	0.0	0.0	0.0	0.0	0.0	0.544502617801	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.788830715532	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	27038199	27039144	0.0	0.0	0.291005291005	0.0	0.0	0.344973544974	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.831746031746	0.0	0.0	0.0	0.0	0.805291005291	1.0	0.351322751323	1.0	0.0	0.0	0.214814814815	0.0
chr22	27068309	27069404	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.284931506849	0.0	1.0	1.0	0.0	0.0	0.0	0.0109589041096	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	28245960	28247241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.626073380172	1.0	0.967213114754	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.855581576893	0.0	0.937548790008	0.0	0.0	0.0	0.0
chr22	29155911	29156868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	29292867	29294198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.776859504132	1.0	0.0	0.0	0.0	1.0	0.0	0.945905334335	0.0	1.0	0.0	0.0	0.926371149512	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	29384396	29386103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.813708260105	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	29400702	29401642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.834042553191	0.0	0.0	0.0	0.0	0.0	0.165957446809	0.0	0.0	0.0	0.394680851064	0.0	1.0	0.0	0.0	0.0	0.0
chr22	29426461	29428010	0.0	0.503550677857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.605551969012	0.0	0.983860555197	0.497094899935	0.162040025823	0.0	1.0	0.0	0.499677211104	0.0	0.0	0.384118786314	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	29663973	29664510	0.679702048417	1.0	0.0	0.973929236499	0.0	0.0	0.0	0.973929236499	0.0	0.877094972067	0.661080074488	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0391061452514	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.307262569832
chr22	29976457	29976754	0.0	0.383838383838	0.0	0.0	0.0	0.0	0.0	0.734006734007	0.0	0.599326599327	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.646464646465	0.329966329966	1.0	0.0	1.0	0.0	0.787878787879	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0
chr22	30163171	30163485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.168789808917	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.156050955414	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.474522292994	0.0	0.81847133758
chr22	30591393	30592814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.564391273751	0.997185080929	1.0	0.540464461647	0.200562983814	0.0	0.0	0.210415200563	0.0	0.0	0.0	0.0	0.0	0.957072484166	0.0	1.0	0.0	0.0	0.0	0.0
chr22	30752667	30752898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	30819261	30820304	0.0	0.0	0.0	0.879194630872	0.0	0.0	0.0	0.0	0.442953020134	0.254074784276	0.443911792905	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.443911792905	0.521572387344	0.0	0.0	0.0	0.0	0.572387344199	0.56184084372	0.0	0.0	0.0	0.0	0.0	0.0
chr22	31364595	31364931	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.470238095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
chr22	31535937	31536833	0.0	1.0	0.0	0.0	0.0	0.331473214286	0.2578125	1.0	0.0	0.170758928571	0.271205357143	1.0	1.0	0.0892857142857	1.0	1.0	0.608258928571	0.321428571429	0.284598214286	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.388392857143	1.0	0.0	0.0	0.0	0.402901785714
chr22	31738933	31741233	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.942173913043	0.879130434783	1.0	1.0	1.0	0.0	1.0	0.869130434783	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.371304347826	0.0	0.0
chr22	31742393	31743865	0.0	1.0	0.0	0.113451086957	0.0	0.0	0.0	0.71535326087	0.0	0.0	0.382472826087	1.0	1.0	0.0591032608696	0.0	1.0	1.0	0.0	0.18410326087	1.0	0.0	0.0	0.0	0.0	0.576086956522	0.741847826087	0.0	1.0	0.0	0.580163043478	0.0	0.258831521739
chr22	32145496	32145999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.445328031809	0.0	0.266401590457	1.0	1.0	0.0	0.0	1.0	1.0	0.286282306163	0.51689860835	0.0	0.0	0.0	0.0	0.0	0.548707753479	0.838966202783	0.0	0.0	0.0	0.783300198807	0.0	0.0
chr22	32148847	32150347	0.0	1.0	0.0	0.461333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.585333333333	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.200666666667	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	32339809	32341740	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.218539616779	0.0	0.0	0.250647332988	1.0	1.0	0.0	0.0	1.0	1.0	0.317452097359	0.293112377007	0.102537545313	0.0	0.345934748835	0.0	0.0	0.0424650440186	1.0	0.0	1.0	0.0	0.519419989643	0.0	0.0890730191611
chr22	33382280	33382531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	34247093	34247918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.980606060606	1.0	1.0	0.995151515152	0.0	1.0	0.0	0.890909090909	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	34292448	34294115	0.0	0.0	0.129574085183	0.0	0.0	0.0	0.227954409118	0.0	0.0	0.0	0.0	1.0	0.997600479904	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.338332333533	0.0	0.0	0.212957408518	0.956808638272	0.137972405519	1.0	0.0	0.0	0.0	0.0
chr22	35236484	35238145	0.0	0.0	0.126429861529	0.0	0.0	0.0	0.221553281156	0.0	0.0	0.0	0.0	1.0	0.864539434076	1.0	0.901866345575	0.458157736303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	35772591	35774313	0.0	0.0	0.0	0.0	0.0	0.0	0.513356562137	0.588850174216	0.0	0.0	0.0	1.0	0.893728222997	1.0	1.0	0.554587688734	0.0	0.0	0.0	0.950638792102	0.0	0.0	0.0	0.0	0.936701509872	1.0	0.0	0.997677119628	0.0	0.547038327526	0.0	0.0
chr22	35796154	35796366	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.349056603774	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0235849056604	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	36310898	36312245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.455827765405	0.296956198961	0.0	0.846325167038	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	36357552	36358297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.268456375839	1.0	0.0	0.0	0.0	0.0
chr22	36725036	36729468	0.0	0.0	0.0	0.0	0.263763537906	0.0	0.0609205776173	1.0	0.0	0.0	0.0	1.0	0.321299638989	1.0	1.0	0.852888086643	0.0	0.401398916968	0.0	1.0	0.502933212996	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	36756187	36757538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.692820133235	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.184307920059	0.951887490748	1.0	0.185788304959	1.0	0.0	0.0	0.0	0.0
chr22	36762638	36765840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.747657713929	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	36771175	36771503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.243902439024	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.670731707317	0.0	0.0
chr22	36805731	36806939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.383278145695	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.918046357616	0.0	0.0
chr22	36957194	36957488	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	37583851	37584806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.395811518325	0.0	1.0	1.0	1.0	0.18219895288	0.232460732984	1.0	0.0	0.395811518325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20942408377	1.0	0.0	0.0	0.0	0.0
chr22	37941689	37942594	0.0	1.0	0.0	0.0	0.0	0.240883977901	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.108287292818	0.132596685083	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	38003356	38005520	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.483826247689	0.0	0.0	0.175138632163	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.177449168207	0.0	0.0	0.0	0.657578558226	0.0	0.875693160813	0.0	0.0	0.0	0.0
chr22	38213585	38214609	0.0	0.8544921875	0.0	0.0	0.0	0.0673828125	0.0	0.57421875	0.2666015625	0.0	0.0	0.9951171875	0.896484375	0.0	0.0	1.0	0.6689453125	0.0	0.0	0.59375	0.0	0.0	0.0	0.0	0.5791015625	0.994140625	0.0	1.0	0.0	0.9794921875	0.0	0.0
chr22	38453153	38453417	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	38577132	38578179	0.0	0.965616045845	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.562559694365	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.490926456543	0.498567335244	0.541547277937	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	38637013	38637269	0.0	0.0	0.0	0.0	0.0	0.0	0.7265625	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	38720718	38723573	0.0	0.0	0.0	0.0	0.0	0.0	0.0984238178634	0.704378283713	0.0	0.0	0.0	1.0	0.751313485114	1.0	0.68826619965	0.264448336252	0.0	0.0	0.0	0.706129597198	0.320840630473	0.646584938704	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.930998248687	0.0	0.0
chr22	38901815	38903176	0.0	0.0	0.0	0.0	0.0	0.0	0.279941219691	1.0	0.0	0.341660543718	0.206465833946	1.0	1.0	0.194709772226	1.0	1.0	1.0	0.17340191036	0.38721528288	1.0	0.0720058780309	0.0	0.0	0.833945628215	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	39100729	39101415	0.0	0.0	0.0	0.0	0.0	0.0	0.0160349854227	0.0	0.0	0.0	0.0	1.0	1.0	0.666180758017	1.0	0.874635568513	0.35860058309	0.0	0.0	0.925655976676	0.0	0.0	0.0	0.913994169096	0.0	1.0	0.0	0.975218658892	0.0	0.0	0.0	0.0
chr22	39566135	39568196	0.0	0.0	0.18243571082	0.0	0.0	0.421639980592	0.0	1.0	0.0	0.0	0.0	1.0	0.895681707909	0.579330422125	1.0	0.547792333819	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.201358563804	1.0	0.0	0.974284327996	0.200873362445	0.0
chr22	39569393	39572267	0.0	0.0	0.152400835073	0.0	0.0	0.187891440501	0.0	1.0	0.184064022269	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.831245650661	1.0	1.0	0.109603340292	1.0	0.0	1.0	0.109951287404	0.0
chr22	39609812	39611854	0.0	0.403525954946	0.0	0.0	0.45347698335	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.809010773751	0.651322233105	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.533790401567	1.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	39625730	39626810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0
chr22	39714264	39716377	0.0	0.0	0.0	0.230477993374	0.0	0.0	0.0	0.504495977283	0.0	0.119734973971	0.168007572172	0.981542830099	1.0	0.0	0.68764789399	1.0	1.0	0.612872692854	0.195929957407	1.0	0.396119261713	0.978230004733	0.0	0.0	0.737340274491	1.0	0.0	0.912446758164	0.0	0.944155229531	0.0	0.177472787506
chr22	39915888	39917622	0.252595155709	1.0	0.0	0.359861591696	0.0	0.0	0.0	0.63783160323	0.0	0.207035755479	0.256632064591	0.918685121107	1.0	0.0	0.0	1.0	1.0	0.58246828143	0.301038062284	0.668396770473	0.258362168397	0.731257208766	0.0	0.0	1.0	1.0	0.0	0.805074971165	0.0	0.856401384083	0.0	0.207035755479
chr22	40572895	40573149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0354330708661	0.0	0.913385826772	0.0	0.0	0.0	0.0
chr22	40574254	40575215	0.0	0.0	0.0	0.432882414152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.94901144641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	40590321	40590844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.239005736138	0.0	0.0	0.0	0.296367112811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	40721495	40721841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr22	41110075	41111046	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.861997940268	0.0	0.0	0.0	0.0	1.0	0.324407826982	0.0	1.0	0.0	0.0	0.0	0.0
chr22	41252432	41253349	0.0	0.0	0.0	0.991275899673	0.0	0.0	0.0	0.996728462377	0.0	0.0392584514722	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.274809160305	1.0	0.0	1.0	0.0	0.953107960742	1.0	1.0	0.0	1.0	0.0	0.946564885496	0.0	0.0
chr22	41417458	41418891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.106071179344	0.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	41487175	41489357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.371219065078	0.0	0.213565536205	0.118698441797	0.824014665445	1.0	0.0	0.0	1.0	1.0	0.337305224565	0.0	0.780018331806	0.0	0.0	0.0	0.0	0.743813015582	0.945921173236	0.0	0.397800183318	0.0	0.388175985335	0.0	0.0
chr22	41686059	41687092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.970958373669	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
chr22	41777122	41777718	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.978187919463	1.0	0.0	0.0	0.256711409396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.760067114094	0.0	0.0
chr22	41842581	41844272	0.229450029568	0.942637492608	0.0	0.509757539917	0.0	0.262566528681	0.0	0.661147250148	0.41691306919	0.794795978711	0.259609698403	1.0	1.0	0.0	0.0	1.0	1.0	0.00827912477824	0.56298048492	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.985807214666	0.0	0.0	0.0	0.341218214075
chr22	41864518	41865565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.948424068768	0.0	0.34670487106	0.547277936963	1.0	1.0	0.0	0.0	1.0	1.0	0.104106972302	0.447946513849	1.0	0.110792741165	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.547277936963
